mandt,vbeln,posnr,uepos,fkimg,vrkme,umvkz,umvkn,meins,smeng,fklmg,lmeng,ntgew,brgew,gewei,volum,voleh,gsber,prsdt,fbuda,kursk,netwr,vbelv,posnv,vgbel,vgpos,vgtyp,aubel,aupos,auref,matnr,arktx,pmatn,charg,matkl,pstyv,posar,prodh,vstel,atpkz,spart,pospa,werks,aland,wkreg,wkcou,wkcty,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,kowrr,prsfd,sktof,skfbp,kondm,ktgrm,kostl,bonus,provg,eannr,vkgrp,vkbur,spara,shkzg,ernam,erdat,erzet,bwtar,lgort,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,uvprs,uvall,ean11,prctr,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,matwa,bonba,kokrs,paobjnr,ps_psp_pnr,aufnr,txjcd,cmpre,cmpnt,cuobj,cuobj_ch,koupd,uecha,xchar,abrvw,sernr,bzirk_auft,kdgrp_auft,konda_auft,lland_auft,mprok,pltyp_auft,regio_auft,vkorg_auft,vtweg_auft,abrbg,prosa,uepvw,autyp,stadat,fplnr,fpltr,aktnr,knuma_pi,knuma_ag,prefe,mwsbp,augru_auft,fareg,upmat,ukonm,cmpre_flt,abfor,abges,j_1arfz,j_1aregio,j_1agicd,j_1adtyp,j_1atxrel,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,brtwr,wktnr,wktps,rplnr,kursk_dat,wgru1,wgru2,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,vkaus,j_1aindxp,j_1aidatep,kzfme,mwskz,vertt,vertn,sgtxt,delco,bemot,rrrel,akkur,wminr,vgbel_ex,vgpos_ex,logsys,vgtyp_ex,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,msr_id,msr_refund_code,msr_ret_reason,nrab_knumh,nrab_value,dispute_case,fund_usage_item,farr_reltype,claims_taxation,kurrf_dat_orig,vgtyp_ext,sgt_rcat,sgt_scat,glo_log_ref1_it,aufpl,aplzl,dpcnr,dcpnr,dpnrb,perop_beg,perop_end,fonds,fistl,fkber,grant_nbr,prs_work_period,pprctr,pargb,aufpl_oaa,aplzl_oaa,campaign,compreas,zznonretitem,zzactpp,zzqrpacct,zzcommodity_id,zzkatr6,zzwi9,zzwcfc_prfrzflag,zzlowprcflag,zziaddenda1,zziaddenda2,zziaddenda3,zziaddenda4,zziaddenda5,zzwi7,zzwi8,zzmxtaxind
200,8902306199,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6593537565,10,J,1488572520,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292395833333333,,1,,1776.3,0,4014.26,0,553.59,291.04,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499384954,0,,CA9306300,4858.89,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,291.04,,,,,4858.89,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902306201,10,0,1,EA,1,1,EA,0,1,1,417.0,417.0,LB,123125.76,IN3,,45563,45563,1,3113.14,,0,6593891706,10,J,1489305237,10,,13R512,"Piano-Style Jobsite Box,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292430555555556,,1,,1450.3,0,2802.91,0,310.23,266.28,310.23,1,,,,2004,,,,,,,PPA,X,,,13R512,0,1000,1499384958,0,,CA9004500,3379.42,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,266.28,,,,,3379.42,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902306202,10,0,1,EA,1,1,EA,0,1,1,897.0,897.0,LB,186946.2,IN3,,45563,45563,1,6761.08,,0,6592527515,10,J,1486029994,10,,16V893,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29244212962963,,1,,4025.18,0,6291.52,0,469.56,0.0,469.56,1,,,,2004,,,,,,,PPA,X,,,16V893,0,1000,1499384960,0,,OR9720200,6761.08,X,0,0,,0,,T,,,,,US,,,OR,300,10,,,,C,,,0,,,,,0.0,,,,,6761.08,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902306203,10,0,1,EA,1,1,EA,0,1,1,1169.0,1169.0,LB,59862.96,IN3,,45563,45563,1,4256.79,,0,6594417231,10,J,1490012928,10,,12G597,"Combination Machine,52"" Bend,Hand Lever",,,N2,ZS,,10240214131928,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292453703703704,,1,,2117.2,0,3703.2,0,553.59,287.0,553.59,1,,,,2004,,,,,,,PPA,X,,,12G597,0,1000,1499384962,0,,CA9280600,4543.79,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,287.0,,,,,4543.79,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902306204,10,0,1,EA,1,1,EA,0,1,1,257.0,257.0,LB,116296.5,IN3,,45563,45563,1,3402.43,,0,6595171499,10,J,1491110682,10,,13R510,"Jobsite Cabinet,60 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292465277777778,,1,,1527.93,0,3151.96,0,250.47,299.44,250.47,1,,,,2004,,,,,,,PPA,X,,,13R510,0,1000,1499384964,0,,CA9134304,3701.87,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,299.44,,,,,3701.87,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307174,10,0,1,EA,1,1,EA,0,1,1,254.0,254.0,LB,67947.0,IN3,,45563,45563,1,7582.65,,0,6594292115,10,J,1489815051,10,,14H097,"Variable Frequency Drive,40 hp,460V AC",,,B2,ZS,,10052985208262,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292118055555556,,1,,4648.44,0,7332.18,0,250.47,641.56,250.47,1,,,,2004,,,,,,,PPA,X,,,14H097,0,1000,1499380343,0,,CA9171000,8224.21,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,641.56,,,,,8224.210000000001,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307175,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6594705781,10,J,1490411059,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29212962962963,,1,,1776.3,0,4014.26,0,553.59,411.47,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499384345,0,,CA9060500,4979.32,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,411.47,,,,,4979.32,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307176,10,0,1,EA,1,1,EA,0,1,1,417.0,417.0,LB,123125.76,IN3,,45563,45563,1,3113.14,,0,6593246098,10,J,1487671969,10,,13R512,"Piano-Style Jobsite Box,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292152777777778,,1,,1450.3,0,2802.91,0,310.23,287.3,310.23,1,,,,2004,,,,,,,PPA,X,,,13R512,0,1000,1499384347,0,,CA9064000,3400.44,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,287.3,,,,,3400.44,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307177,10,0,1,EA,1,1,EA,0,1,1,369.0,369.0,LB,59660.0,IN3,,45563,45563,1,2058.27,,0,6591663151,10,J,1484066043,10,,16D690,"Storage Cabinet,78""x36""x18"",Gray,4Shlv",,,K1,ZS,,10180210204399,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292164351851852,,1,,792.36,0,1785.25,0,273.02,169.61,273.02,1,,,,2004,,,,,,,PPA,X,,,16D690,0,1000,1499384349,0,,CA9131100,2227.88,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,169.61,,,,,2227.88,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307178,10,0,1,EA,1,1,EA,0,1,1,254.0,254.0,LB,67947.0,IN3,,45563,45563,1,7582.65,,0,6593466529,10,J,1488026431,10,,14H097,"Variable Frequency Drive,40 hp,460V AC",,,B2,ZS,,10052985208262,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292175925925926,,1,,4648.44,0,7332.18,0,250.47,696.55,250.47,1,,,,2004,,,,,,,PPA,X,,,14H097,0,1000,1499384351,0,,CA9160100,8279.2,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,696.55,,,,,8279.2,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307179,10,0,1,EA,1,1,EA,0,1,1,910.0,910.0,LB,189440.0,IN3,,45563,45563,1,6729.66,,0,6595156819,10,J,1491075731,10,,16V892,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.2921875,,1,,4025.18,0,6229.99,0,499.67,451.67,499.67,1,,,,2004,,,,,,,PPA,X,,,16V892,0,1000,1499384353,0,,CA9301200,7181.33,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,451.67,,,,,7181.33,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307180,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6595062413,10,J,1490925436,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292199074074074,,1,,1776.3,0,4014.26,0,553.59,381.36,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499384355,0,,CA9160200,4949.21,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,381.36,,,,,4949.21,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307182,10,0,1,EA,1,1,EA,0,1,1,290.0,290.0,LB,81472.0,IN3,,45563,45563,1,2346.08,,0,6594396861,10,J,1490017182,10,,14V866,"Jobsite Box,36 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29224537037037,,1,,1025.35,0,2095.61,0,250.47,214.81,250.47,1,,,,2004,,,,,,,PPA,X,,,14V866,0,1000,1499384359,0,,CA9080500,2560.89,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,214.81,,,,,2560.89,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307183,10,0,1,EA,1,1,EA,0,1,1,821.0,821.0,LB,143761.5,IN3,,45563,45563,1,8670.56,,0,6593794967,10,J,1489161998,10,,11N135,"Air End Lift,10 tons,14 In. H,50 In. H",,,R4,ZS,,10390222003863,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292256944444444,,1,,4889.51,0,8211.13,0,459.43,636.37,459.43,1,,,,2004,,,,,,,PPA,X,,,11N135,0,1000,1499384361,0,,CA9288004,9306.93,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,636.37,,,,,9306.93,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307184,10,0,1,EA,1,1,EA,0,1,1,417.0,417.0,LB,123125.76,IN3,,45563,45563,1,3113.14,,0,6593282664,10,J,1487758425,10,,13R512,"Piano-Style Jobsite Box,54 1/2 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,1450.3,0,2802.91,0,310.23,287.3,310.23,1,,,,2004,,,,,,,PPA,X,,,13R512,0,1000,1499384363,0,,CA9170200,3400.44,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,287.3,,,,,3400.44,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902307185,10,0,1,EA,1,1,EA,0,1,1,413.0,413.0,LB,84146.022,IN3,,45563,45563,1,5977.02,,0,6593797418,10,J,1489130950,10,,15A518,"Commercial Gas Water Heater,100 gal",,,E1,ZS,,10221736104825,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292280092592593,,1,,2093.27,0,5666.79,0,310.23,580.84,310.23,1,,,,2004,,,,,,,PPA,X,,,15A518,0,1000,1499384365,0,,CA9170200,6557.86,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,580.84,,,,,6557.860000000001,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308167,10,0,1,EA,1,1,EA,0,1,1,1241.0,1241.0,LB,190624.0,IN3,,45563,45563,1,9033.58,,0,6593404183,10,J,1487987985,10,,16V896,"Electric Air Compressor, 15 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292430555555556,,1,,4887.57,0,8479.99,0,553.59,657.2,553.59,1,,,,2004,,,,,,,PPA,X,,,16V896,0,1000,1499383758,0,,CA9227000,9690.78,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,657.2,,,,,9690.78,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308168,10,0,1,EA,1,1,EA,0,1,1,257.0,257.0,LB,116296.5,IN3,,45563,45563,1,3402.43,,0,6594268850,10,J,1489845729,10,,13R510,"Jobsite Cabinet,60 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.29244212962963,,1,,1527.93,0,3151.96,0,250.47,244.28,250.47,1,,,,2004,,,,,,,PPA,X,,,13R510,0,1000,1499383760,0,,CA9280700,3646.71,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,244.28,,,,,3646.71,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308169,10,0,1,EA,1,1,EA,0,1,1,910.0,910.0,LB,189440.0,IN3,,45563,45563,1,6729.66,,0,6595074227,10,J,1490934794,10,,16V892,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292465277777778,,1,,4025.18,0,6229.99,0,499.67,591.84,499.67,1,,,,2004,,,,,,,PPA,X,,,16V892,0,1000,1499383762,0,,CA9132601,7321.5,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,591.84,,,,,7321.5,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308170,10,0,1,EA,1,1,EA,0,1,1,340.0,340.0,LB,163571.5,IN3,,45563,45563,1,3592.27,,0,6594402971,10,J,1490032913,10,,13R511,"Clam-Shell Jobsite Cabinet,65 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292476851851852,,1,,1511.41,0,3332.03,0,260.24,316.54,260.24,1,,,,2004,,,,,,,PPA,X,,,13R511,0,1000,1499383764,0,,CA9135200,3908.81,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,316.54,,,,,3908.81,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308171,10,0,1,EA,1,1,EA,0,1,1,595.0,595.0,LB,131560.0,IN3,,45563,45563,1,3777.42,,0,6595061555,10,J,1490917858,10,,1WD82,"Electric Air Compressor, 5 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,1.0,1,,,,,,4,0,,S_ITCJOBS,45565,0.292476851851852,,1,,2150.4,0,3418.58,0,358.84,324.76,358.84,1,,,,2004,,,,,,,PPA,X,,,1WD82,0,1000,1499383766,0,,CA9135200,4102.18,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,324.76,,,,,4102.18,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902308172,10,0,1,EA,1,1,EA,0,1,1,404.0,404.0,LB,78559.25,IN3,,45563,45563,1,2091.37,,0,6592791870,10,J,1486820840,10,,1UBK5,"Bin Cabinet,72""x36""x24"",Gray,96YlwBns",,,K1,ZS,,10180210226644,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292488425925926,,1,,738.19,0,1781.14,0,310.23,138.04,310.23,1,,,,2004,,,,,,,PPA,X,,,1UBK5,0,1000,1499383768,0,,CA9560800,2229.41,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,138.04,,,,,2229.41,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,C,,0,,,,,,,,0,0,
200,8902308173,10,0,1,EA,1,1,EA,0,1,1,910.0,910.0,LB,189440.0,IN3,,45563,45563,1,6729.66,,0,6593197979,10,J,1487570185,10,,16V892,"Electric Air Compressor, 10 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.2925,,1,,4025.18,0,6229.99,0,499.67,591.84,499.67,1,,,,2004,,,,,,,PPA,X,,,16V892,0,1000,1499383770,0,,CA9002100,7321.5,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,591.84,,,,,7321.5,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308174,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6594708715,10,J,1490395995,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292511574074074,,1,,1776.3,0,4014.26,0,553.59,371.33,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499383772,0,,CA9303600,4939.18,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,371.33,,,,,4939.18,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308175,10,0,1,EA,1,1,EA,0,1,1,297.1,297.1,LB,52920.0,IN3,,45563,45563,1,31894.57,,0,6594804920,10,J,1490534842,10,,1UDW5,"Master Tool Set,Technician,1258-Pieces",,,M1,ZS,,10100205113586,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292511574074074,,1,,12861.88,0,31644.1,0,250.47,2927.08,250.47,1,,,,2004,,,,,,,PPA,X,,,1UDW5,0,1000,1499383774,0,,CA9303600,34821.65,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,2927.08,,,,,34821.65,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,D,,0,,,,,,,,0,0,
200,8902308176,10,0,1,EA,1,1,EA,0,1,1,1219.0,1219.0,LB,88977.9,IN3,,45563,45563,1,4567.85,,0,6594800846,10,J,1490512404,10,,13W878,"Machining Shear,0.059"" Cap. Mild Steel",,,N2,ZS,,10240214108716,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292523148148148,,1,,1776.3,0,4014.26,0,553.59,381.36,553.59,1,,,,2004,,,,,,,PPA,X,,,13W878,0,1000,1499383776,0,,CA9135600,4949.21,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,381.36,,,,,4949.21,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308177,10,0,1,EA,1,1,EA,0,1,1,1236.0,1236.0,LB,187645.5,IN3,,45563,45563,1,9033.58,,0,6594149859,10,J,1489658451,10,,16V897,"Electric Air Compressor, 15 hp, 2 Stage",,,G4,ZS,,10230222904973,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292534722222222,,1,,4864.07,0,8479.99,0,553.59,805.6,553.59,1,,,,2004,,,,,,,PPA,X,,,16V897,0,1000,1499383778,0,,CA9006900,9839.18,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,805.6,,,,,9839.18,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
200,8902308178,10,0,1,EA,1,1,EA,0,1,1,227.0,227.0,LB,94790.5,IN3,,45563,45563,1,2874.94,,0,6593776938,10,J,1489138287,10,,13R514,"Jobsite Cabinet,51 in,Tan",,,M1,ZS,,10100206412654,004S,,1,10,4,US,CA,,,1,,,,,,,,,,X,X,0,,1,,,,,,4,0,,S_ITCJOBS,45565,0.292546296296296,,1,,1257.04,0,2630.98,0,243.96,249.95,243.96,1,,,,2004,,,,,,,PPA,X,,,13R514,0,1000,1499383780,0,,CA9004700,3124.89,X,0,0,,0,,T,,,,,US,,,CA,300,10,,,,C,,,0,,,,,249.95,,,,,3124.89,,0,,,,,,,,,,0,,0,,45565,,,,,,,,T,,,,,,,,,,,0,,,0,,,,,,,,,,0,0,0,,,,,,,,0,0,,0,0,,,,,,,0,,,0,0,0,,,WP,,B,,0,,,,,,,,0,0,
